web-scraper-order,web-scraper-start-url,pages-link,pages-link-href,superficie,prix,adresse,Image_lien-src
"1716427362-1049","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 600m² - Guéreo","https://sn.coinafrique.com/annonce/terrains/terrains-600m-guereo-4570999","Superficie600","12 000 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_4185940_uploaded_image1_1682111897.jpg"
"1716427362-1050","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 600m² - Guéreo","https://sn.coinafrique.com/annonce/terrains/terrains-600m-guereo-4570999","Superficie600","12 000 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_2053878_uploaded_image1_1588589183.jpg"
"1716427364-826","https://sn.coinafrique.com/categorie/terrains?page=6","Vente villa à démolir - Sacré-coeur","https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-sacre-coeur-4628796","Superficie177","130 000 000 CFA","Sacré-Coeur, Dakar, Sénégal",""
"1716427366-1873","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4696820_uploaded_image1_1713357609.jpg"
"1716427366-1874","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4599443_uploaded_image1_1708266978.jpg"
"1716427366-1875","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4058170_uploaded_image1_1674219757.jpg"
"1716427366-1876","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4047582_uploaded_image1_1673568987.jpg"
"1716427366-1877","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4700364_uploaded_image1_1713529822.jpg"
"1716427366-1878","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4315491_uploaded_image1_1690809566.jpg"
"1716427366-1879","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3214189_uploaded_image1_1625642860.jpg"
"1716427366-1880","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_2894667_uploaded_image1_1610809904.jpg"
"1716427366-1881","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_2076411_uploaded_image1_1588896754.jpg"
"1716427366-1882","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4628471_uploaded_image1_1709727096.jpg"
"1716427366-1883","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4402393_uploaded_image1_1696425907.jpg"
"1716427366-1884","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Yénne","https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443","Superficie150 m2","3 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4484896_uploaded_image1_1701711842.jpg"
"1716427372-275","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-mbour-4639294","Superficie300 m2","2 500 000 CFA","Thies, Sénégal",""
"1716427372-332","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 702m² - Yoff","https://sn.coinafrique.com/annonce/terrains/terrain-702m-yoff-4653636","Superficie702","450 000 000 CFA","Yoff, Dakar, Sénégal",""
"1716427372-396","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 150m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mboro-4641627","Superficie150 m2","2 999 000 CFA","Mboro, Sénégal",""
"1716427373-827","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 280m²  - Mermoz","https://sn.coinafrique.com/annonce/terrains/terrain-280m-mermoz-4624646","Superficie280","250 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1716427373-1051","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m² - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-boa-4571023","Superficie150","75 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4672567_uploaded_image1_1712105459.jpg"
"1716427373-1052","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m² - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-boa-4571023","Superficie150","75 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571023_uploaded_image1_1706708853.jpg"
"1716427373-1053","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m² - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-boa-4571023","Superficie150","75 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4396252_uploaded_image1_1696051423.jpg"
"1716427373-1054","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m² - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-boa-4571023","Superficie150","75 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4404935_uploaded_image1_1696559455.jpg"
"1716427373-1055","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m² - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-boa-4571023","Superficie150","75 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3604015_uploaded_image1_1646999048.jpg"
"1716427375-1885","https://sn.coinafrique.com/categorie/terrains?page=7","Terrains 50 lots - Gorom","https://sn.coinafrique.com/annonce/terrains/terrains-50-lots-gorom-4642158","Superficie150 m2","3 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4642158_uploaded_image1_1710432299.jpg"
"1716427379-333","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m² - Dagana","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dagana-4653972","","6 000 000 CFA","Saint Louis, Sénégal",""
"1716427379-1056","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 600m² - Guéreo Somone","https://sn.coinafrique.com/annonce/terrains/terrain-600m-guereo-somone-4571015","Superficie600","50 000 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_4571015_uploaded_image1_1706708550.jpg"
"1716427379-1057","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 600m² - Guéreo Somone","https://sn.coinafrique.com/annonce/terrains/terrain-600m-guereo-somone-4571015","Superficie600","50 000 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_4570999_uploaded_image1_1706708125.jpg"
"1716427381-397","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 150 m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-mboro-4641632","Superficie150 m2","2 999 000 CFA","Mboro, Sénégal",""
"1716427382-276","https://sn.coinafrique.com/categorie/terrains?page=7","Terrains 225m²  - Thies","https://sn.coinafrique.com/annonce/terrains/terrains-225m-thies-4639920","Superficie225","3 500 000 CFA","Thies, Sénégal",""
"1716427382-828","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 150m² - Mamelles","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mamelles-4629013","Superficie150","120 000 000 CFA","Mamelles, Dakar, Sénégal",""
"1716427383-1886","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 225m² - Dakhar Mbaye","https://sn.coinafrique.com/annonce/terrains/terrain-225m-dakhar-mbaye-4642237","","7 000 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4642237_uploaded_image1_1710435665.jpg"
"1716427386-1058","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571181_uploaded_image1_1706713946.jpg"
"1716427386-1059","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571186_uploaded_image1_1706714089.jpg"
"1716427386-1060","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4574217_uploaded_image1_1706841459.jpg"
"1716427386-1061","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4569534_uploaded_image1_1706631271.jpg"
"1716427386-1062","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4382607_uploaded_image1_1695127117.52.jpeg"
"1716427386-1063","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4324973_uploaded_image1_1691371034.jpg"
"1716427386-1064","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4354563_uploaded_image1_1693309961.jpg"
"1716427386-1065","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223229_uploaded_image1_1684570199.jpg"
"1716427386-1066","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4207785_uploaded_image1_1683568233.jpg"
"1716427386-1067","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4118543_uploaded_image1_1677854363.jpg"
"1716427386-1068","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4117596_uploaded_image1_1677807086.jpg"
"1716427386-1069","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-4571186","Superficie150","30 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4117292_uploaded_image1_1677787955.jpg"
"1716427388-334","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain  350 ha entre Lompoul et Kébemere","https://sn.coinafrique.com/annonce/terrains/terrain-350-ha-entre-lompoul-et-kebemere-4604359","","225 CFA","Kébémer, Sénégal",""
"1716427388-829","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 150m² -  Boa","https://sn.coinafrique.com/annonce/terrains/terrain-150m-boa-4672567","Superficie150 m2","70 000 000 CFA","Almadies, Dakar, Sénégal",""
"1716427389-398","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 300 m² - Lac Rose","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-lac-rose-4669468","Superficie300","7 000 000 CFA","Lac rose, Sénégal",""
"1716427391-277","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 158m²  - Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-158m-mbao-4640261","Superficie158","23 000 000 CFA","Mbao, Dakar, Sénégal",""
"1716427391-1887","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4594155_uploaded_image1_1707944194.jpg"
"1716427391-1888","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4496057_uploaded_image1_1702376291.jpg"
"1716427391-1889","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4254876_uploaded_image1_1686666397.jpg"
"1716427391-1890","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4114061_uploaded_image1_1677662615.jpg"
"1716427391-1891","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4008237_uploaded_image1_1671018488.jpg"
"1716427391-1892","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3924142_uploaded_image1_1666016181.jpg"
"1716427391-1893","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3669578_uploaded_image1_1650957755.jpg"
"1716427391-1894","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570778_uploaded_image1_1645050636.jpg"
"1716427391-1895","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3525798_uploaded_image1_1642255318.jpg"
"1716427391-1896","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_2016629_uploaded_image1_1587995598.98.jpeg"
"1716427391-1897","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4466868_uploaded_image2_1700581893.jpeg"
"1716427391-1898","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 150 m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155","Superficie150","27 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4466707_uploaded_image1_1700575466.jpg"
"1716427395-1070","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571181_uploaded_image1_1706713946.jpg"
"1716427395-1071","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571186_uploaded_image1_1706714089.jpg"
"1716427395-1072","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4574217_uploaded_image1_1706841459.jpg"
"1716427395-1073","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4569534_uploaded_image1_1706631271.jpg"
"1716427395-1074","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4382607_uploaded_image1_1695127117.52.jpeg"
"1716427395-1075","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4324973_uploaded_image1_1691371034.jpg"
"1716427395-1076","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4354563_uploaded_image1_1693309961.jpg"
"1716427395-1077","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223229_uploaded_image1_1684570199.jpg"
"1716427395-1078","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4207785_uploaded_image1_1683568233.jpg"
"1716427395-1079","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4118543_uploaded_image1_1677854363.jpg"
"1716427395-1080","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4117596_uploaded_image1_1677807086.jpg"
"1716427395-1081","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-2-4571181","Superficie150","25 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4117292_uploaded_image1_1677787955.jpg"
"1716427396-830","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain  350m² -  Face Palais de Justice de Dakar :","https://sn.coinafrique.com/annonce/terrains/terrain-350m-face-palais-de-justice-de-dakar-4624458","Superficie350 m2","Prix sur demande","Dakar, Sénégal",""
"1716427398-399","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain  - Diass","https://sn.coinafrique.com/annonce/terrains/terrain-diass-4669561","Superficie150 m2","1 900 000 CFA","Dakar, Sénégal",""
"1716427399-335","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrain-bambilor-4654429","Superficie150 m2","12 750 000 CFA","Rufisque, Sénégal",""
"1716427401-278","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m²  - Patte d'Oie","https://sn.coinafrique.com/annonce/terrains/terrain-150m-patte-doie-4640498","Superficie150","3 000 000 CFA","Patte d'oie, Dakar, Sénégal",""
"1716427401-1899","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 270  m2 - Almadies 2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-270-m2-almadies-2-4594160","Superficie270","70 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4594160_uploaded_image1_1707944410.jpg"
"1716427404-831","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain  -Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-4673147","Superficie150 m2","92 000 000 CFA","Almadies, Dakar, Sénégal",""
"1716427404-1082","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 4000 m² - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-4000-m-almadies-4571428","Superficie4000","1 700 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571428_uploaded_image1_1706723088.jpg"
"1716427404-1083","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 4000 m² - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-4000-m-almadies-4571428","Superficie4000","1 700 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4587368_uploaded_image1_1707559783.jpg"
"1716427404-1084","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 4000 m² - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-4000-m-almadies-4571428","Superficie4000","1 700 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3084511_uploaded_image1_1619609100.jpg"
"1716427404-1085","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 4000 m² - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-4000-m-almadies-4571428","Superficie4000","1 700 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1622897_uploaded_image1_1581286302.1.png"
"1716427404-1086","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 4000 m² - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-4000-m-almadies-4571428","Superficie4000","1 700 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1622813_uploaded_image1_1581285181.44.png"
"1716427405-336","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrain 195m²  - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrain-195m-almadies-4612458","Superficie195","95 000 000 CFA","Almadies, Dakar, Sénégal",""
"1716427408-400","https://sn.coinafrique.com/categorie/terrains?page=6","Terrains 700m²  - Nayane","https://sn.coinafrique.com/annonce/terrains/terrains-700m-nayane-4669614","Superficie700 m2","60 000 000 CFA","Mbour, Sénégal",""
"1716427412-279","https://sn.coinafrique.com/categorie/terrains?page=7","Vente villa inachevée - Saly","https://sn.coinafrique.com/annonce/terrains/vente-villa-inachevee-saly-4598348","Nbre de pièces3","74 000 000 CFA","Thies, Sénégal",""
"1716427412-1900","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 450 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169","Superficie450","15 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4594169_uploaded_image1_1707944607.jpg"
"1716427412-1901","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 450 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169","Superficie450","15 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4434154_uploaded_image2_1698523985.jpeg"
"1716427412-1902","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 450 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169","Superficie450","15 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4421961_uploaded_image1_1697643236.jpg"
"1716427412-1903","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 450 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169","Superficie450","15 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3351343_uploaded_image1_1632495490.jpg"
"1716427412-1904","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 450 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169","Superficie450","15 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_2906450_uploaded_image1_1611332713.jpg"
